id,location_code,province,amphoe,subdistrict,zip_code,node
310,130505,ปทุมธานี,อำเภอลาดหลุมแก้ว,คลองพระอุดม,12140,
311,130506,ปทุมธานี,อำเภอลาดหลุมแก้ว,บ่อเงิน,12140,
312,130507,ปทุมธานี,อำเภอลาดหลุมแก้ว,หน้าไม้,12140,
313,130601,ปทุมธานี,อำเภอลำลูกกา,คูคต,12130,
314,130602,ปทุมธานี,อำเภอลำลูกกา,ลาดสวาย,12150,
315,130603,ปทุมธานี,อำเภอลำลูกกา,บึงคำพร้อย,12150,
316,130604,ปทุมธานี,อำเภอลำลูกกา,ลำลูกกา,12150,
317,130605,ปทุมธานี,อำเภอลำลูกกา,บึงทองหลาง,12150,
318,130606,ปทุมธานี,อำเภอลำลูกกา,ลำไทร,12150,
319,130607,ปทุมธานี,อำเภอลำลูกกา,บึงคอไห,12150,
320,130608,ปทุมธานี,อำเภอลำลูกกา,พืชอุดม,12150,
321,130701,ปทุมธานี,อำเภอสามโคก,บางเตย,12160,
322,130702,ปทุมธานี,อำเภอสามโคก,คลองควาย,12160,
323,130703,ปทุมธานี,อำเภอสามโคก,สามโคก,12160,
324,130704,ปทุมธานี,อำเภอสามโคก,กระแชง,12160,
325,130705,ปทุมธานี,อำเภอสามโคก,บางโพธิ์เหนือ,12160,
326,130706,ปทุมธานี,อำเภอสามโคก,เชียงรากใหญ่,12160,
327,130707,ปทุมธานี,อำเภอสามโคก,บ้านปทุม,12160,
328,130708,ปทุมธานี,อำเภอสามโคก,บ้านงิ้ว,12160,
329,130709,ปทุมธานี,อำเภอสามโคก,เชียงรากน้อย,12160,
330,130710,ปทุมธานี,อำเภอสามโคก,บางกระบือ,12160,
331,130711,ปทุมธานี,อำเภอสามโคก,ท้ายเกาะ,12160,
332,140101,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ประตูชัย,13000,
333,140102,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,กะมัง,13000,
334,140103,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,หอรัตนไชย,13000,
335,140104,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,หัวรอ,13000,
336,140105,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ท่าวาสุกรี,13000,
337,140106,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ไผ่ลิง,13000,
338,140107,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ปากกราน,13000,
339,140108,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ภูเขาทอง,13000,
340,140109,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,สำเภาล่ม,13000,
341,140110,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,สวนพริก,13000,
342,140111,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,คลองตะเคียน,13000,
343,140112,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,วัดตูม,13000,
344,140113,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,หันตรา,13000,
345,140114,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,ลุมพลี,13000,
346,140115,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,บ้านใหม่,13000,
347,140116,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,บ้านเกาะ,13000,
348,140117,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,คลองสวนพลู,13000,
349,140118,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,คลองสระบัว,13000,
350,140119,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,เกาะเรียน,13000,
351,140120,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,บ้านป้อม,13000,
352,140121,พระนครศรีอยุธยา,อำเภอพระนครศรีอยุธยา,บ้านรุน,13000,
353,140201,พระนครศรีอยุธยา,อำเภอท่าเรือ,ท่าเรือ,13130,
354,140202,พระนครศรีอยุธยา,อำเภอท่าเรือ,จำปา,13130,
355,140203,พระนครศรีอยุธยา,อำเภอท่าเรือ,ท่าหลวง,13130,"ยกเว้น ต.ท่าหลวง เฉพาะหมู่ที่ 1-5, 7-10 ใช้รหัสไปรษณีย์ 18270"
356,140204,พระนครศรีอยุธยา,อำเภอท่าเรือ,บ้านร่อม,13130,
